agent_id,institution_choice,agent_group,event_round,event_types,reputation,reputation_delta,horizon,prop_at_event,prop_after_mean,delta_prop,contrib_at_event,contrib_after_mean,delta_contrib,n_post_rounds
2,SFI,developing,24,bad_rep|rep_drop|gossip_target,1.0,-4.0,imm,0.0,0.0,0.0,0.0,0.0,0.0,1
2,SFI,developing,24,bad_rep|rep_drop|gossip_target,1.0,-4.0,short,0.0,0.2811099570431858,0.2811099570431858,0.0,5000000.0,5000000.0,2
2,SFI,developing,24,bad_rep|rep_drop|gossip_target,1.0,-4.0,med,0.0,0.18740663802879054,0.18740663802879054,0.0,3333333.3333333335,3333333.3333333335,3
2,SFI,developing,25,bad_rep|gossip_target,1.0,0.0,imm,0.0,0.5622199140863716,0.5622199140863716,0.0,10000000.0,10000000.0,1
2,SFI,developing,25,bad_rep|gossip_target,1.0,0.0,short,0.0,0.2811099570431858,0.2811099570431858,0.0,5000000.0,5000000.0,2
2,SFI,developing,25,bad_rep|gossip_target,1.0,0.0,med,0.0,0.18740663802879054,0.18740663802879054,0.0,3333333.3333333335,3333333.3333333335,3
2,SFI,developing,26,bad_rep|gossip_target,1.0,0.0,imm,0.5622199140863716,0.0,-0.5622199140863716,10000000.0,0.0,-10000000.0,1
2,SFI,developing,26,bad_rep|gossip_target,1.0,0.0,short,0.5622199140863716,0.0,-0.5622199140863716,10000000.0,0.0,-10000000.0,2
2,SFI,developing,26,bad_rep|gossip_target,1.0,0.0,med,0.5622199140863716,0.11621162007984533,-0.4460082940065263,10000000.0,3333333.3333333335,-6666666.666666666,3
2,SFI,developing,28,bad_rep|rep_drop|gossip_target,1.0,-4.0,imm,0.0,0.348634860239536,0.348634860239536,0.0,10000000.0,10000000.0,1
2,SFI,developing,28,bad_rep|rep_drop|gossip_target,1.0,-4.0,short,0.0,0.24346283779772526,0.24346283779772526,0.0,7500000.0,7500000.0,2
2,SFI,developing,28,bad_rep|rep_drop|gossip_target,1.0,-4.0,med,0.0,0.24346283779772526,0.24346283779772526,0.0,7500000.0,7500000.0,2
2,SFI,developing,29,bad_rep|gossip_target,1.0,0.0,imm,0.348634860239536,0.1382908153559145,-0.2103440448836215,10000000.0,5000000.0,-5000000.0,1
2,SFI,developing,29,bad_rep|gossip_target,1.0,0.0,short,0.348634860239536,0.1382908153559145,-0.2103440448836215,10000000.0,5000000.0,-5000000.0,1
2,SFI,developing,29,bad_rep|gossip_target,1.0,0.0,med,0.348634860239536,0.1382908153559145,-0.2103440448836215,10000000.0,5000000.0,-5000000.0,1
3,SFI,developing,3,bad_rep|rep_drop|gossip_target,1.0,-4.0,imm,0.0,0.0560435507707813,0.0560435507707813,0.0,100000.0,100000.0,1
3,SFI,developing,3,bad_rep|rep_drop|gossip_target,1.0,-4.0,short,0.0,1.1727877996582083,1.1727877996582083,0.0,942163.0,942163.0,2
3,SFI,developing,3,bad_rep|rep_drop|gossip_target,1.0,-4.0,med,0.0,0.9049453317709221,0.9049453317709221,0.0,757713.3333333334,757713.3333333334,3
3,SFI,developing,4,bad_rep|gossip_target,1.0,0.0,imm,0.0560435507707813,2.2895320485456354,2.233488497774854,100000.0,1784326.0,1684326.0,1
3,SFI,developing,4,bad_rep|gossip_target,1.0,0.0,short,0.0560435507707813,1.3293962222709925,1.2733526715002113,100000.0,1086570.0,986570.0,2
3,SFI,developing,4,bad_rep|gossip_target,1.0,0.0,med,0.0560435507707813,1.0222568142127477,0.9662132634419665,100000.0,891046.6666666666,791046.6666666666,3
3,SFI,developing,6,rep_drop,6.24,-1.5199999999999996,imm,0.3692603959963498,0.407977998096258,0.03871760209990821,388814.0,500000.0,111186.0,1
3,SFI,developing,6,rep_drop,6.24,-1.5199999999999996,short,0.3692603959963498,0.6221307703263004,0.2528703743299506,388814.0,750000.0,361186.0,2
3,SFI,developing,6,rep_drop,6.24,-1.5199999999999996,med,0.3692603959963498,0.4935819250277708,0.12432152903142102,388814.0,629604.6666666666,240790.66666666663,3
3,SFI,developing,8,rep_drop,5.36,-2.28,imm,0.8362835425563427,0.2364842344307117,-0.599799308125631,1000000.0,388814.0,-611186.0,1
3,SFI,developing,8,rep_drop,5.36,-2.28,short,0.8362835425563427,0.2731502749815897,-0.563133267574753,1000000.0,461199.5,-538800.5,2
