corpus,term,count,freq
SI_shared_kinds,contribution,562,0.05752302968270215
SI_shared_kinds,strategy,465,0.04759467758444217
SI_shared_kinds,high,441,0.0451381780962129
SI_shared_kinds,contributors,376,0.03848515864892528
SI_shared_kinds,climate,371,0.03797338792221085
SI_shared_kinds,developed,364,0.03725690890481064
SI_shared_kinds,countries,362,0.03705220061412487
SI_shared_kinds,ldf,360,0.0368474923234391
SI_shared_kinds,mode,360,0.0368474923234391
SI_shared_kinds,defaults,360,0.0368474923234391
SI_shared_kinds,binding,360,0.0368474923234391
SI_shared_kinds,treaty,360,0.0368474923234391
SI_shared_kinds,peers,323,0.033060388945752306
SI_shared_kinds,follow,276,0.028249744114636644
SI_shared_kinds,institution,207,0.02118730808597748
SI_shared_kinds,contribute,194,0.01985670419651996
SI_shared_kinds,low,153,0.015660184237461617
SI_shared_kinds,amount,145,0.014841351074718526
SI_shared_kinds,payoff,141,0.01443193449334698
SI_shared_kinds,mostly,126,0.012896622313203685
SI_shared_kinds,sfi,117,0.011975435005117708
SI_shared_kinds,moderate,114,0.011668372569089048
SI_shared_kinds,cumulative,108,0.01105424769703173
SI_shared_kinds,cooperate,105,0.010747185261003071
SI_shared_kinds,previous,96,0.009825997952917094
SI_shared_kinds,group,80,0.008188331627430911
SI_shared_kinds,return,79,0.008085977482088025
SI_shared_kinds,marginal,78,0.007983623336745137
SI_shared_kinds,maximize,75,0.007676560900716479
SI_shared_kinds,significant,71,0.007267144319344934
SI_shared_kinds,considering,70,0.007164790174002047
SI_shared_kinds,following,67,0.006857727737973388
SI_shared_kinds,mcpr,62,0.006345957011258956
SI_shared_kinds,choose,62,0.006345957011258956
SI_shared_kinds,average,61,0.00624360286591607
SI_shared_kinds,balance,59,0.006038894575230297
SI_shared_kinds,self-interest,59,0.006038894575230297
SI_shared_kinds,maintain,57,0.005834186284544524
SI_shared_kinds,reward,54,0.005527123848515865
SI_shared_kinds,choosing,50,0.00511770726714432
SI_shared_kinds,given,49,0.005015353121801433
SI_shared_kinds,maximizing,46,0.004708290685772774
SI_shared_kinds,past,41,0.0041965199590583415
SI_shared_kinds,credibility,40,0.0040941658137154556
SI_shared_kinds,others,38,0.0038894575230296827
SI_shared_kinds,data,37,0.0037871033776867963
SI_shared_kinds,requires,36,0.00368474923234391
SI_shared_kinds,per,36,0.00368474923234391
SI_shared_kinds,unit,36,0.00368474923234391
SI_shared_kinds,rounds,34,0.003480040941658137
SI_shared_kinds,significantly,32,0.0032753326509723643
SI_shared_kinds,internal,31,0.003172978505629478
SI_shared_kinds,beliefs,31,0.003172978505629478
SI_shared_kinds,emissions,30,0.0030706243602865915
SI_shared_kinds,between,30,0.0030706243602865915
SI_shared_kinds,behavior,29,0.002968270214943705
