term,count_SI,count_SFI,log_odds_SI_minus_SFI,z
investment maximize,1,0,4.782285900960702,0.4758785582324755
significant benefit,1,0,4.782285900960702,0.4758785582324755
data see,1,0,4.782285900960702,0.4758785582324755
emissions receive,1,0,4.782285900960702,0.4758785582324755
leave myself,1,0,4.782285900960702,0.4758785582324755
sfi framework,1,0,4.782285900960702,0.4758785582324755
mcpr contribution,1,0,4.782285900960702,0.4758785582324755
return shift,1,0,4.782285900960702,0.4758785582324755
budget provide,1,0,4.782285900960702,0.4758785582324755
contribution advantage,1,0,4.782285900960702,0.4758785582324755
contributors self-focused,1,0,4.782285900960702,0.4758785582324755
free-riders selfish,1,0,4.782285900960702,0.4758785582324755
contributors framework,1,0,4.782285900960702,0.4758785582324755
influence group,1,0,4.782285900960702,0.4758785582324755
given recent,1,0,4.782285900960702,0.4758785582324755
amount rational,1,0,4.782285900960702,0.4758785582324755
support emissions,1,0,4.782285900960702,0.4758785582324755
strict institution,1,0,4.782285900960702,0.4758785582324755
players strategy-institution,1,0,4.782285900960702,0.4758785582324755
setting free-riders,1,0,4.782285900960702,0.4758785582324755
minimizing loss,1,0,4.782285900960702,0.4758785582324755
precedent future,1,0,4.782285900960702,0.4758785582324755
contribution fully,1,0,4.782285900960702,0.4758785582324755
group contribution,1,0,4.782285900960702,0.4758785582324755
contribution payouts,1,0,4.782285900960702,0.4758785582324755
future cooperate,1,0,4.782285900960702,0.4758785582324755
except low-contributors,1,0,4.782285900960702,0.4758785582324755
institution choose,1,0,4.782285900960702,0.4758785582324755
mutual benefit,1,0,4.782285900960702,0.4758785582324755
support long-run,1,0,4.782285900960702,0.4758785582324755
contribution equal,1,0,4.782285900960702,0.4758785582324755
high want,1,0,4.782285900960702,0.4758785582324755
large budget,1,0,4.782285900960702,0.4758785582324755
zero allow,1,0,4.782285900960702,0.4758785582324755
presence institution,1,0,4.782285900960702,0.4758785582324755
significantly except,1,0,4.782285900960702,0.4758785582324755
data high,1,0,4.782285900960702,0.4758785582324755
card contribute,1,0,4.782285900960702,0.4758785582324755
according institution,1,0,4.782285900960702,0.4758785582324755
credibility influence,1,0,4.782285900960702,0.4758785582324755
strategies maintain,1,0,4.782285900960702,0.4758785582324755
contribution budget,1,0,4.782285900960702,0.4758785582324755
best interest,1,0,4.782285900960702,0.4758785582324755
simple institution,1,0,4.782285900960702,0.4758785582324755
emissions preserving,1,0,4.782285900960702,0.4758785582324755
deviate simple,1,0,4.782285900960702,0.4758785582324755
observations previous,1,0,4.782285900960702,0.4758785582324755
benefits considering,1,0,4.782285900960702,0.4758785582324755
rounds avoid,1,0,4.782285900960702,0.4758785582324755
contribution self-interested,1,0,4.782285900960702,0.4758785582324755
strategy maximizing,1,0,4.782285900960702,0.4758785582324755
zero expect,1,0,4.782285900960702,0.4758785582324755
stage stage,1,0,4.782285900960702,0.4758785582324755
within allowed,1,0,4.782285900960702,0.4758785582324755
outcomes contribute,1,0,4.782285900960702,0.4758785582324755
strategy likely,1,0,4.782285900960702,0.4758785582324755
expected contribute,1,0,4.782285900960702,0.4758785582324755
considering impact,1,0,4.782285900960702,0.4758785582324755
peer others,1,0,4.782285900960702,0.4758785582324755
mostly standard,1,0,4.782285900960702,0.4758785582324755
nothing explore,1,0,4.782285900960702,0.4758785582324755
payoff much,1,0,4.782285900960702,0.4758785582324755
deviate far,1,0,4.782285900960702,0.4758785582324755
possible advantage,1,0,4.782285900960702,0.4758785582324755
mcpr ensure,1,0,4.782285900960702,0.4758785582324755
mcpr relatively,1,0,4.782285900960702,0.4758785582324755
mostly defectors,1,0,4.782285900960702,0.4758785582324755
shift net,1,0,4.782285900960702,0.4758785582324755
players expected,1,0,4.782285900960702,0.4758785582324755
reward choose,1,0,4.782285900960702,0.4758785582324755
enough achieve,1,0,4.782285900960702,0.4758785582324755
directly affects,1,0,4.782285900960702,0.4758785582324755
beliefs observed,1,0,4.782285900960702,0.4758785582324755
contribute value,1,0,4.782285900960702,0.4758785582324755
contributors identified,1,0,4.782285900960702,0.4758785582324755
contribute necessary,1,0,4.782285900960702,0.4758785582324755
card previous-round,1,0,4.782285900960702,0.4758785582324755
achieve moderate,1,0,4.782285900960702,0.4758785582324755
observe players,1,0,4.782285900960702,0.4758785582324755
contribute substantial,1,0,4.782285900960702,0.4758785582324755
framework low,1,0,4.782285900960702,0.4758785582324755
maintaining good,1,0,4.782285900960702,0.4758785582324755
labeled defectors,1,0,4.782285900960702,0.4758785582324755
credibility maximizing,1,0,4.782285900960702,0.4758785582324755
strong institution,1,0,4.782285900960702,0.4758785582324755
players still,1,0,4.782285900960702,0.4758785582324755
less beneficial,1,0,4.782285900960702,0.4758785582324755
peers defectors,1,0,4.782285900960702,0.4758785582324755
data determined,1,0,4.782285900960702,0.4758785582324755
nothing contribution,1,0,4.782285900960702,0.4758785582324755
amount marginal,1,0,4.782285900960702,0.4758785582324755
ride maintain,1,0,4.782285900960702,0.4758785582324755
provide significant,1,0,4.782285900960702,0.4758785582324755
trust low,1,0,4.782285900960702,0.4758785582324755
achieve higher,1,0,4.782285900960702,0.4758785582324755
self-interest climate,1,0,4.782285900960702,0.4758785582324755
amount support,1,0,4.782285900960702,0.4758785582324755
peers high,1,0,4.782285900960702,0.4758785582324755
prevalent low,1,0,4.782285900960702,0.4758785582324755
amount exceeding,1,0,4.782285900960702,0.4758785582324755
contribute average,1,0,4.782285900960702,0.4758785582324755
others respond,1,0,4.782285900960702,0.4758785582324755
credibility avoiding,1,0,4.782285900960702,0.4758785582324755
emerging deviate,1,0,4.782285900960702,0.4758785582324755
mcpr demonstrate,1,0,4.782285900960702,0.4758785582324755
aligns goal,1,0,4.782285900960702,0.4758785582324755
punishment negative,1,0,4.782285900960702,0.4758785582324755
fully maximize,1,0,4.782285900960702,0.4758785582324755
funding institution,1,0,4.782285900960702,0.4758785582324755
contributor emissions,1,0,4.782285900960702,0.4758785582324755
cooperate consistency,1,0,4.782285900960702,0.4758785582324755
institution pressures,1,0,4.782285900960702,0.4758785582324755
options avoid,1,0,4.782285900960702,0.4758785582324755
indicate high,1,0,4.782285900960702,0.4758785582324755
collective good,1,0,4.782285900960702,0.4758785582324755
since prior,1,0,4.782285900960702,0.4758785582324755
varying contribution,1,0,4.782285900960702,0.4758785582324755
options without,1,0,4.782285900960702,0.4758785582324755
strategy selfish-institutional,1,0,4.782285900960702,0.4758785582324755
significant past,1,0,4.782285900960702,0.4758785582324755
see others,1,0,4.782285900960702,0.4758785582324755
given mcpr,1,0,4.782285900960702,0.4758785582324755
consistency group,1,0,4.782285900960702,0.4758785582324755
support long-term,1,0,4.782285900960702,0.4758785582324755
negative consequences,1,0,4.782285900960702,0.4758785582324755
use simple,1,0,4.782285900960702,0.4758785582324755
higher payoff,1,0,4.782285900960702,0.4758785582324755
significantly observed,1,0,4.782285900960702,0.4758785582324755
similar historical,1,0,4.782285900960702,0.4758785582324755
sfi receive,1,0,4.782285900960702,0.4758785582324755
contribution substantial,1,0,4.782285900960702,0.4758785582324755
stability institution,1,0,4.782285900960702,0.4758785582324755
strategy incentivizing,1,0,4.782285900960702,0.4758785582324755
outcomes through,1,0,4.782285900960702,0.4758785582324755
institution self-interested,1,0,4.782285900960702,0.4758785582324755
stability considering,1,0,4.782285900960702,0.4758785582324755
role guidance,1,0,4.782285900960702,0.4758785582324755
emissions contribute,1,0,4.782285900960702,0.4758785582324755
standard inspection,1,0,4.782285900960702,0.4758785582324755
without immediate,1,0,4.782285900960702,0.4758785582324755
average internal,1,0,4.782285900960702,0.4758785582324755
above group,1,0,4.782285900960702,0.4758785582324755
beneficial due,1,0,4.782285900960702,0.4758785582324755
stage payoff,1,0,4.782285900960702,0.4758785582324755
considering overall,1,0,4.782285900960702,0.4758785582324755
previous-round data,1,0,4.782285900960702,0.4758785582324755
cooperate standard,1,0,4.782285900960702,0.4758785582324755
players followed,1,0,4.782285900960702,0.4758785582324755
payoff aligns,1,0,4.782285900960702,0.4758785582324755
recent average,1,0,4.782285900960702,0.4758785582324755
high history,1,0,4.782285900960702,0.4758785582324755
credibility group,1,0,4.782285900960702,0.4758785582324755
institution emerging,1,0,4.782285900960702,0.4758785582324755
advantage free-riding,1,0,4.782285900960702,0.4758785582324755
follow established,1,0,4.782285900960702,0.4758785582324755
index institution,1,0,4.782285900960702,0.4758785582324755
observed trend,1,0,4.782285900960702,0.4758785582324755
commitment climate,1,0,4.782285900960702,0.4758785582324755
depletes wealth,1,0,4.782285900960702,0.4758785582324755
except low-contrib,1,0,4.782285900960702,0.4758785582324755
follow choosing,1,0,4.782285900960702,0.4758785582324755
value slightly,1,0,4.782285900960702,0.4758785582324755
high avoid,1,0,4.782285900960702,0.4758785582324755
large amount,1,0,4.782285900960702,0.4758785582324755
high-contrib others,1,0,4.782285900960702,0.4758785582324755
established norms,1,0,4.782285900960702,0.4758785582324755
moderately maintain,1,0,4.782285900960702,0.4758785582324755
strategy moderate,1,0,4.782285900960702,0.4758785582324755
average balances,1,0,4.782285900960702,0.4758785582324755
enough justify,1,0,4.782285900960702,0.4758785582324755
trend high,1,0,4.782285900960702,0.4758785582324755
many contributors,1,0,4.782285900960702,0.4758785582324755
current high,1,0,4.782285900960702,0.4758785582324755
minimizing financial,1,0,4.782285900960702,0.4758785582324755
high-contributing mostly,1,0,4.782285900960702,0.4758785582324755
high current,1,0,4.782285900960702,0.4758785582324755
strategy peers,1,0,4.782285900960702,0.4758785582324755
possible amount,1,0,4.782285900960702,0.4758785582324755
guidance developed,1,0,4.782285900960702,0.4758785582324755
sfi peer,1,0,4.782285900960702,0.4758785582324755
tend follow,1,0,4.782285900960702,0.4758785582324755
contributors labeled,1,0,4.782285900960702,0.4758785582324755
budget mcpr,1,0,4.782285900960702,0.4758785582324755
moderate payoff,1,0,4.782285900960702,0.4758785582324755
cooperate stability,1,0,4.782285900960702,0.4758785582324755
data suggest,1,0,4.782285900960702,0.4758785582324755
wealth institution,1,0,4.782285900960702,0.4758785582324755
contribution stand,1,0,4.782285900960702,0.4758785582324755
average want,1,0,4.782285900960702,0.4758785582324755
maintaining institution,1,0,4.782285900960702,0.4758785582324755
mcpr previous-round,1,0,4.782285900960702,0.4758785582324755
expect follow,1,0,4.782285900960702,0.4758785582324755
suggests contributors,1,0,4.782285900960702,0.4758785582324755
strategies sfi,1,0,4.782285900960702,0.4758785582324755
left insufficient,1,0,4.782285900960702,0.4758785582324755
choose between,1,0,4.782285900960702,0.4758785582324755
moderately payoff,1,0,4.782285900960702,0.4758785582324755
framework incentives,1,0,4.782285900960702,0.4758785582324755
observed players,1,0,4.782285900960702,0.4758785582324755
credibility given,1,0,4.782285900960702,0.4758785582324755
group mutual,1,0,4.782285900960702,0.4758785582324755
cooperate set,1,0,4.782285900960702,0.4758785582324755
respond considering,1,0,4.782285900960702,0.4758785582324755
amount observed,1,0,4.782285900960702,0.4758785582324755
wealth already,1,0,4.782285900960702,0.4758785582324755
desire contribute,1,0,4.782285900960702,0.4758785582324755
loss considering,1,0,4.782285900960702,0.4758785582324755
consistency high,1,0,4.782285900960702,0.4758785582324755
group past,1,0,4.782285900960702,0.4758785582324755
prioritize maximizing,1,0,4.782285900960702,0.4758785582324755
average achieve,1,0,4.782285900960702,0.4758785582324755
mostly selfish,1,0,4.782285900960702,0.4758785582324755
maintaining cooperate,1,0,4.782285900960702,0.4758785582324755
excessive costs,1,0,4.782285900960702,0.4758785582324755
see peers,1,0,4.782285900960702,0.4758785582324755
pattern contribution,1,0,4.782285900960702,0.4758785582324755
strategy inference,1,0,4.782285900960702,0.4758785582324755
cooperate approach,1,0,4.782285900960702,0.4758785582324755
without significant,1,0,4.782285900960702,0.4758785582324755
consistency align,1,0,4.782285900960702,0.4758785582324755
budget likely,1,0,4.782285900960702,0.4758785582324755
reduce stage,1,0,4.782285900960702,0.4758785582324755
strict fair,1,0,4.782285900960702,0.4758785582324755
enough advantage,1,0,4.782285900960702,0.4758785582324755
riding valid,1,0,4.782285900960702,0.4758785582324755
institution reputation,1,0,4.782285900960702,0.4758785582324755
potential reward,1,0,4.782285900960702,0.4758785582324755
commitment maximize,1,0,4.782285900960702,0.4758785582324755
supporting climate,1,0,4.782285900960702,0.4758785582324755
commitment follow-through,1,0,4.782285900960702,0.4758785582324755
stage budgets,1,0,4.782285900960702,0.4758785582324755
current contribution,1,0,4.782285900960702,0.4758785582324755
through contribution,1,0,4.782285900960702,0.4758785582324755
demonstrating cooperate,1,0,4.782285900960702,0.4758785582324755
group stability,1,0,4.782285900960702,0.4758785582324755
significant mcpr,1,0,4.782285900960702,0.4758785582324755
high-contributing tend,1,0,4.782285900960702,0.4758785582324755
considering strategy,1,0,4.782285900960702,0.4758785582324755
possible given,1,0,4.782285900960702,0.4758785582324755
myself insufficient,1,0,4.782285900960702,0.4758785582324755
damage fund,1,0,4.782285900960702,0.4758785582324755
align past,1,0,4.782285900960702,0.4758785582324755
consistent cooperate,1,0,4.782285900960702,0.4758785582324755
low expect,1,0,4.782285900960702,0.4758785582324755
little made,1,0,4.782285900960702,0.4758785582324755
equal previous,1,0,4.782285900960702,0.4758785582324755
players use,1,0,4.782285900960702,0.4758785582324755
contribution levels,1,0,4.782285900960702,0.4758785582324755
often high,1,0,4.782285900960702,0.4758785582324755
maintain trend,1,0,4.782285900960702,0.4758785582324755
high group,1,0,4.782285900960702,0.4758785582324755
cooperate maximize,1,0,4.782285900960702,0.4758785582324755
possible directly,1,0,4.782285900960702,0.4758785582324755
amount set,1,0,4.782285900960702,0.4758785582324755
selfish-institutional observing,1,0,4.782285900960702,0.4758785582324755
believe cooperate,1,0,4.782285900960702,0.4758785582324755
opportunities marginal,1,0,4.782285900960702,0.4758785582324755
consistent previous,1,0,4.782285900960702,0.4758785582324755
performance mcpr,1,0,4.782285900960702,0.4758785582324755
free-riders institution,1,0,4.782285900960702,0.4758785582324755
similar high,1,0,4.782285900960702,0.4758785582324755
contribution observe,1,0,4.782285900960702,0.4758785582324755
determined contribution,1,0,4.782285900960702,0.4758785582324755
credibility overextending,1,0,4.782285900960702,0.4758785582324755
avoid immediate,1,0,4.782285900960702,0.4758785582324755
billion maximizes,1,0,4.782285900960702,0.4758785582324755
contribution loss,1,0,4.782285900960702,0.4758785582324755
amount historical,1,0,4.782285900960702,0.4758785582324755
potential impact,1,0,4.782285900960702,0.4758785582324755
nothing rational,1,0,4.782285900960702,0.4758785582324755
self-interest sfi,1,0,4.782285900960702,0.4758785582324755
much left,1,0,4.782285900960702,0.4758785582324755
high-contributors institution,1,0,4.782285900960702,0.4758785582324755
affects wealth,1,0,4.782285900960702,0.4758785582324755
strategy varying,1,0,4.782285900960702,0.4758785582324755
followed strategy,1,0,4.782285900960702,0.4758785582324755
contribute meaningfully,1,0,4.782285900960702,0.4758785582324755
conclude contribution,1,0,4.782285900960702,0.4758785582324755
reduction goal,1,0,4.782285900960702,0.4758785582324755
receive little,1,0,4.782285900960702,0.4758785582324755
mcpr high,1,0,4.782285900960702,0.4758785582324755
still maintaining,1,0,4.782285900960702,0.4758785582324755
possible emissions,1,0,4.782285900960702,0.4758785582324755
amount within,1,0,4.782285900960702,0.4758785582324755
institution stability,1,0,4.782285900960702,0.4758785582324755
outcomes choose,1,0,4.782285900960702,0.4758785582324755
allows significant,1,0,4.782285900960702,0.4758785582324755
long-term credibility,1,0,4.782285900960702,0.4758785582324755
average high,1,0,4.782285900960702,0.4758785582324755
requires significant,1,0,4.782285900960702,0.4758785582324755
enough earn,1,0,4.782285900960702,0.4758785582324755
credibility follow,1,0,4.782285900960702,0.4758785582324755
strategy low-contributors,1,0,4.782285900960702,0.4758785582324755
between reducing,1,0,4.782285900960702,0.4758785582324755
players strategies,1,0,4.782285900960702,0.4758785582324755
previous suggests,1,0,4.782285900960702,0.4758785582324755
standing defector,1,0,4.782285900960702,0.4758785582324755
relatively high,1,0,4.782285900960702,0.4758785582324755
contribution suggests,1,0,4.782285900960702,0.4758785582324755
contribution allows,1,0,4.782285900960702,0.4758785582324755
emissions marginal,1,0,4.782285900960702,0.4758785582324755
between stage,1,0,4.782285900960702,0.4758785582324755
countries contribute,1,0,4.782285900960702,0.4758785582324755
following self-interested,1,0,4.782285900960702,0.4758785582324755
selfish inspection,1,0,4.782285900960702,0.4758785582324755
contribution future,1,0,4.782285900960702,0.4758785582324755
account high,1,0,4.782285900960702,0.4758785582324755
billion rational,1,0,4.782285900960702,0.4758785582324755
mcpr recent,1,0,4.782285900960702,0.4758785582324755
position future,1,0,4.782285900960702,0.4758785582324755
little choose,1,0,4.782285900960702,0.4758785582324755
credibility align,1,0,4.782285900960702,0.4758785582324755
cooperate justify,1,0,4.782285900960702,0.4758785582324755
history significant,1,0,4.782285900960702,0.4758785582324755
group well-being,1,0,4.782285900960702,0.4758785582324755
used strong,1,0,4.782285900960702,0.4758785582324755
minimal reward,1,0,4.782285900960702,0.4758785582324755
contribution choosing,1,0,4.782285900960702,0.4758785582324755
contribution deviate,1,0,4.782285900960702,0.4758785582324755
payoff demonstrating,1,0,4.782285900960702,0.4758785582324755
others free,1,0,4.782285900960702,0.4758785582324755
previous balances,1,0,4.782285900960702,0.4758785582324755
except institution,1,0,4.782285900960702,0.4758785582324755
peers deviated,1,0,4.782285900960702,0.4758785582324755
high member,1,0,4.782285900960702,0.4758785582324755
strong position,1,0,4.782285900960702,0.4758785582324755
maintain balance,1,0,4.782285900960702,0.4758785582324755
future decisions,1,0,4.782285900960702,0.4758785582324755
shows high,1,0,4.782285900960702,0.4758785582324755
mcpr avoid,1,0,4.782285900960702,0.4758785582324755
little reward,1,0,4.782285900960702,0.4758785582324755
contribution want,1,0,4.782285900960702,0.4758785582324755
institution strategies,1,0,4.782285900960702,0.4758785582324755
follow either,1,0,4.782285900960702,0.4758785582324755
indicating high,1,0,4.782285900960702,0.4758785582324755
necessarily correlate,1,0,4.782285900960702,0.4758785582324755
immediate costs,1,0,4.782285900960702,0.4758785582324755
payoff maintain,1,0,4.782285900960702,0.4758785582324755
inference approach,1,0,4.782285900960702,0.4758785582324755
high reason,1,0,4.782285900960702,0.4758785582324755
gain collective,1,0,4.782285900960702,0.4758785582324755
contribute according,1,0,4.782285900960702,0.4758785582324755
impact stage,1,0,4.782285900960702,0.4758785582324755
balances individual,1,0,4.782285900960702,0.4758785582324755
influence others,1,0,4.782285900960702,0.4758785582324755
follow strict,1,0,4.782285900960702,0.4758785582324755
others high,1,0,4.782285900960702,0.4758785582324755
following internal,1,0,4.782285900960702,0.4758785582324755
free-riding opportunities,1,0,4.782285900960702,0.4758785582324755
initiative sfi,1,0,4.782285900960702,0.4758785582324755
pattern maximize,1,0,4.782285900960702,0.4758785582324755
significant wealth,1,0,4.782285900960702,0.4758785582324755
beneficial contribute,1,0,4.782285900960702,0.4758785582324755
credibility long-term,1,0,4.782285900960702,0.4758785582324755
deviated strategy,1,0,4.782285900960702,0.4758785582324755
initially observe,1,0,4.782285900960702,0.4758785582324755
higher marginal,1,0,4.782285900960702,0.4758785582324755
members contribute,1,0,4.782285900960702,0.4758785582324755
observing high,1,0,4.782285900960702,0.4758785582324755
financial burden,1,0,4.782285900960702,0.4758785582324755
loss damage,1,0,4.782285900960702,0.4758785582324755
present population,1,0,4.782285900960702,0.4758785582324755
contribute level,1,0,4.782285900960702,0.4758785582324755
maintaining sufficient,1,0,4.782285900960702,0.4758785582324755
contribution higher,1,0,4.782285900960702,0.4758785582324755
rounds maintain,1,0,4.782285900960702,0.4758785582324755
previous average,1,0,4.782285900960702,0.4758785582324755
following observed,1,0,4.782285900960702,0.4758785582324755
allow free,1,0,4.782285900960702,0.4758785582324755
immediate loss,1,0,4.782285900960702,0.4758785582324755
correlate higher,1,0,4.782285900960702,0.4758785582324755
wealth historical,1,0,4.782285900960702,0.4758785582324755
payoff lower,1,0,4.782285900960702,0.4758785582324755
good reputation,1,0,4.782285900960702,0.4758785582324755
dollars aligns,1,0,4.782285900960702,0.4758785582324755
set precedent,1,0,4.782285900960702,0.4758785582324755
budget allows,1,0,4.782285900960702,0.4758785582324755
much leave,1,0,4.782285900960702,0.4758785582324755
nothing initially,1,0,4.782285900960702,0.4758785582324755
history contribute,1,0,4.782285900960702,0.4758785582324755
maximize returns,1,0,4.782285900960702,0.4758785582324755
rounds maximize,1,0,4.782285900960702,0.4758785582324755
amount previous,1,0,4.782285900960702,0.4758785582324755
strong presence,1,0,4.782285900960702,0.4758785582324755
significantly less,1,0,4.782285900960702,0.4758785582324755
individual gain,1,0,4.782285900960702,0.4758785582324755
peers simple,1,0,4.782285900960702,0.4758785582324755
cooperate developed,1,0,4.782285900960702,0.4758785582324755
contribution explore,1,0,4.782285900960702,0.4758785582324755
amount best,1,0,4.782285900960702,0.4758785582324755
mcpr maintain,1,0,4.782285900960702,0.4758785582324755
interaction strict,1,0,4.782285900960702,0.4758785582324755
group historical,1,0,4.782285900960702,0.4758785582324755
still contribute,1,0,4.782285900960702,0.4758785582324755
choosing low,1,0,4.782285900960702,0.4758785582324755
significantly low,1,0,4.782285900960702,0.4758785582324755
cooperate free-ride,1,0,4.782285900960702,0.4758785582324755
contributors trust,1,0,4.782285900960702,0.4758785582324755
follow pattern,1,0,4.782285900960702,0.4758785582324755
expected others,1,0,4.782285900960702,0.4758785582324755
receive payoff,1,0,4.782285900960702,0.4758785582324755
global effort,1,0,4.782285900960702,0.4758785582324755
seen defector,1,0,4.782285900960702,0.4758785582324755
contributors 5-10,1,0,4.782285900960702,0.4758785582324755
significant return,1,0,4.782285900960702,0.4758785582324755
low-contributors defectors,1,0,4.782285900960702,0.4758785582324755
receive minimal,1,0,4.782285900960702,0.4758785582324755
strategy group,1,0,4.782285900960702,0.4758785582324755
cooperate follow,1,0,4.782285900960702,0.4758785582324755
suggests significant,1,0,4.782285900960702,0.4758785582324755
billion dollars,1,0,4.782285900960702,0.4758785582324755
less budget,1,0,4.782285900960702,0.4758785582324755
significant marginal,1,0,4.782285900960702,0.4758785582324755
either contribution,1,0,4.782285900960702,0.4758785582324755
possible within,1,0,4.782285900960702,0.4758785582324755
payoff due,1,0,4.782285900960702,0.4758785582324755
historical average,1,0,4.782285900960702,0.4758785582324755
setting low,1,0,4.782285900960702,0.4758785582324755
contribute similarly,1,0,4.782285900960702,0.4758785582324755
long-term impact,1,0,4.782285900960702,0.4758785582324755
emerged setting,1,0,4.782285900960702,0.4758785582324755
goals potentially,1,0,4.782285900960702,0.4758785582324755
strategy consistently,1,0,4.782285900960702,0.4758785582324755
contributors strategy-institution,1,0,4.782285900960702,0.4758785582324755
billion maximize,1,0,4.782285900960702,0.4758785582324755
contribution lack,1,0,4.782285900960702,0.4758785582324755
between sfi,1,0,4.782285900960702,0.4758785582324755
expect developed,1,0,4.782285900960702,0.4758785582324755
reducing emissions,1,0,4.782285900960702,0.4758785582324755
trust self-interest,1,0,4.782285900960702,0.4758785582324755
reward deviate,1,0,4.782285900960702,0.4758785582324755
above recent,1,0,4.782285900960702,0.4758785582324755
high average,1,0,4.782285900960702,0.4758785582324755
emerging free-riding,1,0,4.782285900960702,0.4758785582324755
low due,1,0,4.782285900960702,0.4758785582324755
peer contribute,1,0,4.782285900960702,0.4758785582324755
expect members,1,0,4.782285900960702,0.4758785582324755
contributors often,1,0,4.782285900960702,0.4758785582324755
higher previous,1,0,4.782285900960702,0.4758785582324755
follow-through long-term,1,0,4.782285900960702,0.4758785582324755
index less,1,0,4.782285900960702,0.4758785582324755
receive higher,1,0,4.782285900960702,0.4758785582324755
mostly free-riders,1,0,4.782285900960702,0.4758785582324755
credibility balancing,1,0,4.782285900960702,0.4758785582324755
amount choose,1,0,4.782285900960702,0.4758785582324755
contribute large,1,0,4.782285900960702,0.4758785582324755
balances desire,1,0,4.782285900960702,0.4758785582324755
mostly follow,1,0,4.782285900960702,0.4758785582324755
aligns observed,1,0,4.782285900960702,0.4758785582324755
size vulnerability,1,0,4.782285900960702,0.4758785582324755
collective goals,1,0,4.782285900960702,0.4758785582324755
waters see,1,0,4.782285900960702,0.4758785582324755
within stage,1,0,4.782285900960702,0.4758785582324755
net outcomes,1,0,4.782285900960702,0.4758785582324755
defectors identified,1,0,4.782285900960702,0.4758785582324755
between current,1,0,4.782285900960702,0.4758785582324755
achieve level,1,0,4.782285900960702,0.4758785582324755
low-contributors deviate,1,0,4.782285900960702,0.4758785582324755
similar aligns,1,0,4.782285900960702,0.4758785582324755
budget without,1,0,4.782285900960702,0.4758785582324755
5-10 1-2,1,0,4.782285900960702,0.4758785582324755
sfi distrusted,1,0,4.782285900960702,0.4758785582324755
interest given,1,0,4.782285900960702,0.4758785582324755
overextending myself,1,0,4.782285900960702,0.4758785582324755
contribution suggest,1,0,4.782285900960702,0.4758785582324755
institution trust,1,0,4.782285900960702,0.4758785582324755
demonstrate cooperate,1,0,4.782285900960702,0.4758785582324755
potentially influence,1,0,4.782285900960702,0.4758785582324755
amount internal,1,0,4.782285900960702,0.4758785582324755
overall group,1,0,4.782285900960702,0.4758785582324755
billion contribution,1,0,4.782285900960702,0.4758785582324755
lower expected,1,0,4.782285900960702,0.4758785582324755
snowdrift institution,1,0,4.782285900960702,0.4758785582324755
cooperate achieve,1,0,4.782285900960702,0.4758785582324755
meaningfully considering,1,0,4.782285900960702,0.4758785582324755
interaction defection,1,0,4.782285900960702,0.4758785582324755
allows free,1,0,4.782285900960702,0.4758785582324755
peers low,12,12,0.16726700270012174,0.4098894880387354
institution historical,7,7,0.16717468376424094,0.3129785120344802
amount balances,6,6,0.1671562322329354,0.28976425582325477
given low,5,5,0.1671377847837512,0.2645321775352876
following recent,4,4,0.16711934141532758,0.23663768280128403
found sfi,4,4,0.16711934141532758,0.23663768280128403
contribution level,4,4,0.16711934141532758,0.23663768280128403
peer contribution,3,3,0.16710090212630924,0.20499678240059452
given past,3,3,0.16710090212630924,0.20499678240059452
payoff given,3,3,0.16710090212630924,0.20499678240059452
contribution billion,3,3,0.16710090212630924,0.20499678240059452
free-riders sfi,3,3,0.16710090212630924,0.20499678240059452
current budget,3,3,0.16710090212630924,0.20499678240059452
return investment,3,3,0.16710090212630924,0.20499678240059452
beliefs contribute,3,3,0.16710090212630924,0.20499678240059452
mode defaults,360,420,0.01347603761893268,0.18762747884785863
ldf mode,360,420,0.01347603761893268,0.18762747884785863
climate ldf,360,420,0.01347603761893268,0.18762747884785863
mcpr considering,2,2,0.167082466915339,0.16749965225118507
contribution contribution,2,2,0.167082466915339,0.16749965225118507
punishment effects,2,2,0.167082466915339,0.16749965225118507
mcpr institution,2,2,0.167082466915339,0.16749965225118507
significantly contribution,2,2,0.167082466915339,0.16749965225118507
institution contribute,2,2,0.167082466915339,0.16749965225118507
maintain consistent,2,2,0.167082466915339,0.16749965225118507
contributors receive,2,2,0.167082466915339,0.16749965225118507
amount emissions,2,2,0.167082466915339,0.16749965225118507
likely cooperate,2,2,0.167082466915339,0.16749965225118507
expect moderate,2,2,0.167082466915339,0.16749965225118507
group size,2,2,0.167082466915339,0.16749965225118507
behavior contribution,2,2,0.167082466915339,0.16749965225118507
amount global,2,2,0.167082466915339,0.16749965225118507
future benefits,2,2,0.167082466915339,0.16749965225118507
contribution relatively,2,2,0.167082466915339,0.16749965225118507
high-contributors reward,2,2,0.167082466915339,0.16749965225118507
choosing contribution,10,11,0.07190925429955719,0.16465659397460033
contribution maximum,16,18,0.049424263082361364,0.14388832944232774
expected contribution,1,1,0.16706403578106332,0.11872130384217267
significant impact,1,1,0.16706403578106332,0.11872130384217267
payoff avoid,1,1,0.16706403578106332,0.11872130384217267
defectors low,1,1,0.16706403578106332,0.11872130384217267
current situation,1,1,0.16706403578106332,0.11872130384217267
free-riders penalized,1,1,0.16706403578106332,0.11872130384217267
behavior considering,1,1,0.16706403578106332,0.11872130384217267
considering recent,1,1,0.16706403578106332,0.11872130384217267
