agent_id,institution_choice,agent_group,event_round,event_types,reputation,reputation_delta,horizon,prop_at_event,prop_after_mean,delta_prop,contrib_at_event,contrib_after_mean,delta_contrib,n_post_rounds
0,SFI,developing,2,bad_rep|rep_drop,2.8,-2.2,imm,0.0117966728432488,0.0,-0.0117966728432488,1069.0,0.0,-1069.0,1
0,SFI,developing,2,bad_rep|rep_drop,2.8,-2.2,short,0.0117966728432488,0.0,-0.0117966728432488,1069.0,0.0,-1069.0,2
0,SFI,developing,2,bad_rep|rep_drop,2.8,-2.2,med,0.0117966728432488,0.0,-0.0117966728432488,1069.0,0.0,-1069.0,3
0,SFI,developing,4,bad_rep|rep_drop|gossip_target,1.36,-3.64,imm,0.0,0.0,0.0,0.0,0.0,0.0,1
0,SFI,developing,4,bad_rep|rep_drop|gossip_target,1.36,-3.64,short,0.0,0.00132892156709525,0.00132892156709525,0.0,534.5,534.5,2
0,SFI,developing,4,bad_rep|rep_drop|gossip_target,1.36,-3.64,med,0.0,0.09080256469270999,0.09080256469270999,0.0,33689.666666666664,33689.666666666664,3
0,SFI,developing,5,bad_rep,1.0,-0.3600000000000001,imm,0.0,0.0026578431341905,0.0026578431341905,0.0,1069.0,1069.0,1
0,SFI,developing,5,bad_rep,1.0,-0.3600000000000001,short,0.0,0.136203847039065,0.136203847039065,0.0,50534.5,50534.5,2
0,SFI,developing,5,bad_rep,1.0,-0.3600000000000001,med,0.0,0.1752917095273816,0.1752917095273816,0.0,67023.0,67023.0,3
0,SFI,developing,6,bad_rep,1.0,0.0,imm,0.0026578431341905,0.2697498509439395,0.267092007809749,1069.0,100000.0,98931.0,1
0,SFI,developing,6,bad_rep,1.0,0.0,short,0.0026578431341905,0.2616086427239772,0.25895079958978673,1069.0,100000.0,98931.0,2
0,SFI,developing,6,bad_rep,1.0,0.0,med,0.0026578431341905,0.39085308694757237,0.3881952438133819,1069.0,133333.33333333334,132264.33333333334,3
0,SFI,developing,7,bad_rep,3.88,2.88,imm,0.2697498509439395,0.2534674345040149,-0.01628241643992462,100000.0,100000.0,0.0,1
0,SFI,developing,7,bad_rep,3.88,2.88,short,0.2697498509439395,0.4514047049493888,0.18165485400544928,100000.0,150000.0,50000.0,2
0,SFI,developing,7,bad_rep,3.88,2.88,med,0.2697498509439395,0.5686294869568114,0.2988796360128719,100000.0,166666.66666666666,66666.66666666666,3
0,SFI,developing,14,rep_drop,5.24,-1.7999999999999998,imm,1.1605790427278777,1.1476615700393784,-0.012917472688499299,200000.0,171000.0,-29000.0,1
0,SFI,developing,14,rep_drop,5.24,-1.7999999999999998,short,1.1605790427278777,0.8927703117326965,-0.2678087309951812,200000.0,138950.0,-61050.0,2
0,SFI,developing,14,rep_drop,5.24,-1.7999999999999998,med,1.1605790427278777,0.5951802078217977,-0.56539883490608,200000.0,92633.33333333333,-107366.66666666667,3
0,SFI,developing,17,rep_drop,6.68,-1.3200000000000005,imm,0.0,0.0,0.0,0.0,0.0,0.0,1
0,SFI,developing,17,rep_drop,6.68,-1.3200000000000005,short,0.0,0.0,0.0,0.0,0.0,0.0,2
0,SFI,developing,17,rep_drop,6.68,-1.3200000000000005,med,0.0,0.0,0.0,0.0,0.0,0.0,3
0,SFI,developing,18,bad_rep|rep_drop|gossip_target,1.0,-5.68,imm,0.0,0.0,0.0,0.0,0.0,0.0,1
0,SFI,developing,18,bad_rep|rep_drop|gossip_target,1.0,-5.68,short,0.0,0.0,0.0,0.0,0.0,0.0,2
0,SFI,developing,18,bad_rep|rep_drop|gossip_target,1.0,-5.68,med,0.0,0.0,0.0,0.0,0.0,0.0,3
0,SFI,developing,19,bad_rep|gossip_target,1.0,0.0,imm,0.0,0.0,0.0,0.0,0.0,0.0,1
0,SFI,developing,19,bad_rep|gossip_target,1.0,0.0,short,0.0,0.0,0.0,0.0,0.0,0.0,2
0,SFI,developing,19,bad_rep|gossip_target,1.0,0.0,med,0.0,0.00029431205436333336,0.00029431205436333336,0.0,356.3333333333333,356.3333333333333,3
0,SFI,developing,20,bad_rep|gossip_target,1.0,0.0,imm,0.0,0.0,0.0,0.0,0.0,0.0,1
0,SFI,developing,20,bad_rep|gossip_target,1.0,0.0,short,0.0,0.000441468081545,0.000441468081545,0.0,534.5,534.5,2
0,SFI,developing,20,bad_rep|gossip_target,1.0,0.0,med,0.0,0.00029431205436333336,0.00029431205436333336,0.0,356.3333333333333,356.3333333333333,3
0,SFI,developing,21,bad_rep|gossip_target,1.0,0.0,imm,0.0,0.00088293616309,0.00088293616309,0.0,1069.0,1069.0,1
0,SFI,developing,21,bad_rep|gossip_target,1.0,0.0,short,0.0,0.000441468081545,0.000441468081545,0.0,534.5,534.5,2
0,SFI,developing,21,bad_rep|gossip_target,1.0,0.0,med,0.0,0.00029431205436333336,0.00029431205436333336,0.0,356.3333333333333,356.3333333333333,3
0,SFI,developing,22,bad_rep|gossip_target,1.0,0.0,imm,0.00088293616309,0.0,-0.00088293616309,1069.0,0.0,-1069.0,1
0,SFI,developing,22,bad_rep|gossip_target,1.0,0.0,short,0.00088293616309,0.0,-0.00088293616309,1069.0,0.0,-1069.0,2
0,SFI,developing,22,bad_rep|gossip_target,1.0,0.0,med,0.00088293616309,0.0,-0.00088293616309,1069.0,0.0,-1069.0,3
0,SFI,developing,23,bad_rep,3.2,2.2,imm,0.0,0.0,0.0,0.0,0.0,0.0,1
0,SFI,developing,23,bad_rep,3.2,2.2,short,0.0,0.0,0.0,0.0,0.0,0.0,2
0,SFI,developing,23,bad_rep,3.2,2.2,med,0.0,0.00020100184930296665,0.00020100184930296665,0.0,356.3333333333333,356.3333333333333,3
0,SFI,developing,24,bad_rep|rep_drop|gossip_target,1.0,-2.2,imm,0.0,0.0,0.0,0.0,0.0,0.0,1
0,SFI,developing,24,bad_rep|rep_drop|gossip_target,1.0,-2.2,short,0.0,0.00030150277395445,0.00030150277395445,0.0,534.5,534.5,2
0,SFI,developing,24,bad_rep|rep_drop|gossip_target,1.0,-2.2,med,0.0,0.00020100184930296665,0.00020100184930296665,0.0,356.3333333333333,356.3333333333333,3
0,SFI,developing,25,bad_rep,1.0,0.0,imm,0.0,0.0006030055479089,0.0006030055479089,0.0,1069.0,1069.0,1
0,SFI,developing,25,bad_rep,1.0,0.0,short,0.0,0.00030150277395445,0.00030150277395445,0.0,534.5,534.5,2
0,SFI,developing,25,bad_rep,1.0,0.0,med,0.0,0.016810223860720935,0.016810223860720935,0.0,33689.666666666664,33689.666666666664,3
0,SFI,developing,26,bad_rep,1.0,0.0,imm,0.0006030055479089,0.0,-0.0006030055479089,1069.0,0.0,-1069.0,1
0,SFI,developing,26,bad_rep,1.0,0.0,short,0.0006030055479089,0.02491383301712695,0.02431082746921805,1069.0,50000.0,48931.0,2
0,SFI,developing,26,bad_rep,1.0,0.0,med,0.0006030055479089,0.0332016744309725,0.0325986688830636,1069.0,66666.66666666667,65597.66666666667,3
0,SFI,developing,28,bad_rep|rep_drop|gossip_target,1.0,-3.2,imm,0.0498276660342539,0.0497773572586636,-5.0308775590299226e-05,100000.0,100000.0,0.0,1
0,SFI,developing,28,bad_rep|rep_drop|gossip_target,1.0,-3.2,short,0.0498276660342539,0.04881078736841165,-0.0010168786658422482,100000.0,100000.0,0.0,2
0,SFI,developing,28,bad_rep|rep_drop|gossip_target,1.0,-3.2,med,0.0498276660342539,0.04881078736841165,-0.0010168786658422482,100000.0,100000.0,0.0,2
1,SFI,developing,3,bad_rep|rep_drop|gossip_target,1.0,-4.0,imm,0.0073373952609624,0.0062771137255638,-0.0010602815353986002,1069.0,1069.0,0.0,1
1,SFI,developing,3,bad_rep|rep_drop|gossip_target,1.0,-4.0,short,0.0073373952609624,0.0049329385178564,-0.0024044567431060005,1069.0,1069.0,0.0,2
1,SFI,developing,3,bad_rep|rep_drop|gossip_target,1.0,-4.0,med,0.0073373952609624,0.004205621289687533,-0.003131773971274867,1069.0,1069.0,0.0,3
1,SFI,developing,22,rep_drop,5.0,-1.2000000000000002,imm,0.0003917214408372,0.0003765894599056,-1.5131980931599987e-05,1069.0,1069.0,0.0,1
1,SFI,developing,22,rep_drop,5.0,-1.2000000000000002,short,0.0003917214408372,0.00037211100560735004,-1.9610435229849973e-05,1069.0,1069.0,0.0,2
1,SFI,developing,22,rep_drop,5.0,-1.2000000000000002,med,0.0003917214408372,0.00036391556531330005,-2.7805875523899957e-05,1069.0,1069.0,0.0,3
1,SFI,developing,23,bad_rep|rep_drop|gossip_target,2.96,-2.04,imm,0.0003765894599056,0.0003676325513091,-8.956908596500026e-06,1069.0,1069.0,0.0,1
1,SFI,developing,23,bad_rep|rep_drop|gossip_target,2.96,-2.04,short,0.0003765894599056,0.00035757861801715,-1.9010841888450036e-05,1069.0,1069.0,0.0,2
1,SFI,developing,23,bad_rep|rep_drop|gossip_target,2.96,-2.04,med,0.0003765894599056,0.00034676535429443333,-2.9824105611166694e-05,1069.0,1069.0,0.0,3
2,SI,developed,5,rep_drop,5.0,-2.12,imm,0.5739957051718322,0.0,-0.5739957051718322,3799420.0,0.0,-3799420.0,1
2,SI,developed,5,rep_drop,5.0,-2.12,short,0.5739957051718322,0.07263016065617225,-0.50136554451566,3799420.0,750000.0,-3049420.0,2
2,SI,developed,5,rep_drop,5.0,-2.12,med,0.5739957051718322,0.1803228166152789,-0.39367288855655325,3799420.0,1833333.3333333333,-1966086.6666666667,3
2,SI,developed,7,bad_rep|rep_drop|gossip_target,1.0,-4.12,imm,0.1452603213123445,0.3957081285334922,0.2504478072211477,1500000.0,4000000.0,2500000.0,1
2,SI,developed,7,bad_rep|rep_drop|gossip_target,1.0,-4.12,short,0.1452603213123445,0.41799350775211963,0.2727331864397751,1500000.0,4500000.0,3000000.0,2
2,SI,developed,7,bad_rep|rep_drop|gossip_target,1.0,-4.12,med,0.1452603213123445,0.38892308249134033,0.24366276117899582,1500000.0,4666666.666666667,3166666.666666667,3
2,SI,developed,9,rep_drop|gossip_target,4.92,-1.7599999999999998,imm,0.4402788869707471,0.3307822319697817,-0.10949665500096539,5000000.0,5000000.0,0.0,1
2,SI,developed,9,rep_drop|gossip_target,4.92,-1.7599999999999998,short,0.4402788869707471,0.3950453261000289,-0.04523356087071817,5000000.0,6500000.0,1500000.0,2
2,SI,developed,9,rep_drop|gossip_target,4.92,-1.7599999999999998,med,0.4402788869707471,0.39605644059530026,-0.04422244637544681,5000000.0,7666666.666666667,2666666.666666667,3
2,SI,developed,12,bad_rep|rep_drop|gossip_target,3.08,-2.04,imm,0.398078669585843,0.2926589841836315,-0.10541968540221147,10000000.0,10000000.0,0.0,1
2,SI,developed,12,bad_rep|rep_drop|gossip_target,3.08,-2.04,short,0.398078669585843,0.2592559520924204,-0.13882271749342256,10000000.0,10000000.0,0.0,2
2,SI,developed,12,bad_rep|rep_drop|gossip_target,3.08,-2.04,med,0.398078669585843,0.2685647287418565,-0.12951394084398649,10000000.0,11666666.666666666,1666666.666666666,3
2,SI,developed,26,rep_drop,6.92,-1.08,imm,0.039288059746447,0.0346172060979992,-0.004670853648447805,10626200.0,10626200.0,0.0,1
2,SI,developed,26,rep_drop,6.92,-1.08,short,0.039288059746447,0.0335395745845988,-0.005748485161848199,10626200.0,10626200.0,0.0,2
2,SI,developed,26,rep_drop,6.92,-1.08,med,0.039288059746447,0.032941684493215766,-0.006346375253231236,10626200.0,10626200.0,0.0,3
2,SI,developed,27,rep_drop,5.0,-1.92,imm,0.0346172060979992,0.0324619430711984,-0.0021552630268007952,10626200.0,10626200.0,0.0,1
2,SI,developed,27,rep_drop,5.0,-1.92,short,0.0346172060979992,0.03210392369082405,-0.0025132824071751464,10626200.0,10626200.0,0.0,2
2,SI,developed,27,rep_drop,5.0,-1.92,med,0.0346172060979992,0.03178123617719147,-0.0028359699208077294,10626200.0,10626200.0,0.0,3
3,SI,developed,2,bad_rep|rep_drop|gossip_target,1.36,-3.64,imm,0.0196699526196737,1.9547718672275176,1.9351019146078439,100000.0,5083896.0,4983896.0,1
3,SI,developed,2,bad_rep|rep_drop|gossip_target,1.36,-3.64,short,0.0196699526196737,1.1848744101551372,1.1652044575354634,100000.0,3275130.0,3175130.0,2
3,SI,developed,2,bad_rep|rep_drop|gossip_target,1.36,-3.64,med,0.0196699526196737,0.807533575186795,0.7878636225671213,100000.0,2283420.0,2183420.0,3
3,SI,developed,4,rep_drop|gossip_target,4.4,-1.92,imm,0.4149769530827568,0.0528519052501109,-0.3621250478326459,1466364.0,300000.0,-1166364.0,1
3,SI,developed,4,rep_drop|gossip_target,4.4,-1.92,short,0.4149769530827568,0.02642595262505545,-0.38855100045770136,1466364.0,150000.0,-1316364.0,2
3,SI,developed,4,rep_drop|gossip_target,4.4,-1.92,med,0.4149769530827568,0.0589181692148718,-0.356058783867885,1466364.0,500000.0,-966364.0,3
3,SI,developed,7,bad_rep|rep_drop|gossip_target,1.0,-4.0,imm,0.1239026023945045,0.1746063135442938,0.05070371114978929,1200000.0,2000000.0,800000.0,1
3,SI,developed,7,bad_rep|rep_drop|gossip_target,1.0,-4.0,short,0.1239026023945045,1.0027941370250228,0.8788915346305184,1200000.0,6727169.0,5527169.0,2
3,SI,developed,7,bad_rep|rep_drop|gossip_target,1.0,-4.0,med,0.1239026023945045,0.6975558593428195,0.573653256948315,1200000.0,4884779.333333333,3684779.333333333,3
3,SI,developed,9,rep_drop,5.0,-1.7999999999999998,imm,1.830981960505752,0.0870793039784129,-1.743902656527339,11454338.0,1200000.0,-10254338.0,1
3,SI,developed,9,rep_drop,5.0,-1.7999999999999998,short,1.830981960505752,0.2041108716006517,-1.6268710889051003,11454338.0,3526798.0,-7927540.0,2
3,SI,developed,9,rep_drop,5.0,-1.7999999999999998,med,1.830981960505752,0.2735299572981122,-1.5574520032076398,11454338.0,5684532.0,-5769806.0,3
3,SI,developed,13,rep_drop|gossip_target,4.28,-1.2000000000000002,imm,0.3837684756511257,0.2416767513675742,-0.14209172428355152,12000000.0,10000000.0,-2000000.0,1
3,SI,developed,13,rep_drop|gossip_target,4.28,-1.2000000000000002,short,0.3837684756511257,0.34638458499871677,-0.037383890652408935,12000000.0,15000000.0,3000000.0,2
3,SI,developed,13,rep_drop|gossip_target,4.28,-1.2000000000000002,med,0.3837684756511257,0.35722515903326596,-0.026543316617859747,12000000.0,16666666.666666666,4666666.666666666,3
3,SI,developed,15,bad_rep|rep_drop|gossip_target,1.8,-3.2,imm,0.4510924186298593,0.3789063071023644,-0.07218611152749493,20000000.0,20000000.0,0.0,1
3,SI,developed,15,bad_rep|rep_drop|gossip_target,1.8,-3.2,short,0.4510924186298593,0.33667321484839124,-0.11441920378146808,20000000.0,18787889.5,-1212110.5,2
3,SI,developed,15,bad_rep|rep_drop|gossip_target,1.8,-3.2,med,0.4510924186298593,0.8630906733473589,0.41199825471749957,20000000.0,32422659.666666668,12422659.666666668,3
3,SI,developed,20,rep_drop,4.48,-1.88,imm,0.2668579871598941,0.5483174293080825,0.28145944214818835,15000000.0,29600000.0,14600000.0,1
3,SI,developed,20,rep_drop,4.48,-1.88,short,0.2668579871598941,0.3738594055668447,0.1070014184069506,15000000.0,22785291.0,7785291.0,2
3,SI,developed,20,rep_drop,4.48,-1.88,med,0.2668579871598941,0.3178349489160252,0.05097696175613109,15000000.0,21856860.666666668,6856860.666666668,3
3,SI,developed,23,rep_drop,5.0,-1.4800000000000004,imm,0.2057860356143862,0.0,-0.2057860356143862,20000000.0,0.0,-20000000.0,1
3,SI,developed,23,rep_drop,5.0,-1.4800000000000004,short,0.2057860356143862,0.0693840330480378,-0.13640200256634838,20000000.0,8784200.0,-11215800.0,2
3,SI,developed,23,rep_drop,5.0,-1.4800000000000004,med,0.2057860356143862,0.046256022032025196,-0.159530013582361,20000000.0,5856133.333333333,-14143866.666666668,3
3,SI,developed,25,bad_rep|rep_drop|gossip_target,1.0,-4.72,imm,0.1387680660960756,0.0,-0.1387680660960756,17568400.0,0.0,-17568400.0,1
3,SI,developed,25,bad_rep|rep_drop|gossip_target,1.0,-4.72,short,0.1387680660960756,1.6386423442531604,1.4998742781570849,17568400.0,83000000.0,65431600.0,2
3,SI,developed,25,bad_rep|rep_drop|gossip_target,1.0,-4.72,med,0.1387680660960756,1.261578760174868,1.1228106940787925,17568400.0,64500000.0,46931600.0,3
3,SI,developed,27,bad_rep|rep_drop|gossip_target,1.0,-4.0,imm,3.2772846885063207,0.5074515920182836,-2.7698330964880373,166000000.0,27500000.0,-138500000.0,1
