term,count_SI,count_SFI,log_odds_SI_minus_SFI,z
fact,3,0,5.833055322952241,0.582338993880947
part,3,0,5.833055322952241,0.582338993880947
maximal,3,0,5.833055322952241,0.582338993880947
climate,3,0,5.833055322952241,0.582338993880947
initial,3,0,5.833055322952241,0.582338993880947
approach,3,0,5.833055322952241,0.582338993880947
previous-round,3,2,0.5292740973899717,0.5810453876888003
max,3,2,0.5292740973899717,0.5810453876888003
large,3,2,0.5292740973899717,0.5810453876888003
want,2,0,5.428979942660738,0.5415525200927683
starting,2,0,5.428979942660738,0.5415525200927683
reduce,2,0,5.428979942660738,0.5415525200927683
optimize,2,0,5.428979942660738,0.5415525200927683
countries,2,0,5.428979942660738,0.5415525200927683
preserving,2,0,5.428979942660738,0.5415525200927683
game,2,0,5.428979942660738,0.5415525200927683
likely,2,0,5.428979942660738,0.5415525200927683
directly,2,0,5.428979942660738,0.5415525200927683
goal,2,0,5.428979942660738,0.5415525200927683
selfish-institutional,2,0,5.428979942660738,0.5415525200927683
effort,2,0,5.428979942660738,0.5415525200927683
self-interested,2,0,5.428979942660738,0.5415525200927683
maximally,2,0,5.428979942660738,0.5415525200927683
internal,18,17,0.18307399007981395,0.5414739769102768
card,4,3,0.4123517559339964,0.540697954136351
aiming,4,3,0.4123517559339964,0.540697954136351
costs,4,3,0.4123517559339964,0.540697954136351
data,17,16,0.1865040361173662,0.5356085771000549
similar,5,4,0.3481771360289194,0.5196225969721715
punishment,5,4,0.3481771360289194,0.5196225969721715
group,42,43,0.10271713608426403,0.4735255463220676
depositing,1,0,4.740525600734283,0.47172304936607506
earn,1,0,4.740525600734283,0.47172304936607506
myself,1,0,4.740525600734283,0.47172304936607506
fiscal,1,0,4.740525600734283,0.47172304936607506
portion,1,0,4.740525600734283,0.47172304936607506
free-riders,1,0,4.740525600734283,0.47172304936607506
aid,1,0,4.740525600734283,0.47172304936607506
commitments,1,0,4.740525600734283,0.47172304936607506
near,1,0,4.740525600734283,0.47172304936607506
initially,1,0,4.740525600734283,0.47172304936607506
room,1,0,4.740525600734283,0.47172304936607506
show,1,0,4.740525600734283,0.47172304936607506
avoiding,1,0,4.740525600734283,0.47172304936607506
overexertion,1,0,4.740525600734283,0.47172304936607506
goods,1,0,4.740525600734283,0.47172304936607506
suggest,1,0,4.740525600734283,0.47172304936607506
ourselves,1,0,4.740525600734283,0.47172304936607506
overburdening,1,0,4.740525600734283,0.47172304936607506
nearly,1,0,4.740525600734283,0.47172304936607506
top,1,0,4.740525600734283,0.47172304936607506
emphasizes,1,0,4.740525600734283,0.47172304936607506
chances,1,0,4.740525600734283,0.47172304936607506
taken,1,0,4.740525600734283,0.47172304936607506
earnings,1,0,4.740525600734283,0.47172304936607506
mcpr-maximizing,1,0,4.740525600734283,0.47172304936607506
funding,1,0,4.740525600734283,0.47172304936607506
framework,1,0,4.740525600734283,0.47172304936607506
point,1,0,4.740525600734283,0.47172304936607506
wasting,1,0,4.740525600734283,0.47172304936607506
importance,1,0,4.740525600734283,0.47172304936607506
deviations,1,0,4.740525600734283,0.47172304936607506
incentivized,1,0,4.740525600734283,0.47172304936607506
declared,1,0,4.740525600734283,0.47172304936607506
sufficient,1,0,4.740525600734283,0.47172304936607506
especially,1,0,4.740525600734283,0.47172304936607506
similarly,1,0,4.740525600734283,0.47172304936607506
historically,1,0,4.740525600734283,0.47172304936607506
public,1,0,4.740525600734283,0.47172304936607506
medium,1,0,4.740525600734283,0.47172304936607506
social,1,0,4.740525600734283,0.47172304936607506
receiving,1,0,4.740525600734283,0.47172304936607506
contributes,1,0,4.740525600734283,0.47172304936607506
staying,1,0,4.740525600734283,0.47172304936607506
desire,1,0,4.740525600734283,0.47172304936607506
entire,1,0,4.740525600734283,0.47172304936607506
packages,1,0,4.740525600734283,0.47172304936607506
threshold,1,0,4.740525600734283,0.47172304936607506
subsequent,1,0,4.740525600734283,0.47172304936607506
damage,1,0,4.740525600734283,0.47172304936607506
reducing,1,0,4.740525600734283,0.47172304936607506
inclusion,1,0,4.740525600734283,0.47172304936607506
rate,1,0,4.740525600734283,0.47172304936607506
leaves,1,0,4.740525600734283,0.47172304936607506
multiplier,1,0,4.740525600734283,0.47172304936607506
pool,1,0,4.740525600734283,0.47172304936607506
beneficial,1,0,4.740525600734283,0.47172304936607506
vulnerable,1,0,4.740525600734283,0.47172304936607506
through,1,0,4.740525600734283,0.47172304936607506
matches,1,0,4.740525600734283,0.47172304936607506
effects,1,0,4.740525600734283,0.47172304936607506
supporting,1,0,4.740525600734283,0.47172304936607506
expected,1,0,4.740525600734283,0.47172304936607506
observing,1,0,4.740525600734283,0.47172304936607506
showing,1,0,4.740525600734283,0.47172304936607506
positive,1,0,4.740525600734283,0.47172304936607506
perceived,1,0,4.740525600734283,0.47172304936607506
mostly,1,0,4.740525600734283,0.47172304936607506
behaviors,1,0,4.740525600734283,0.47172304936607506
start,1,0,4.740525600734283,0.47172304936607506
negative,1,0,4.740525600734283,0.47172304936607506
affects,1,0,4.740525600734283,0.47172304936607506
unlikely,1,0,4.740525600734283,0.47172304936607506
use,1,0,4.740525600734283,0.47172304936607506
scenario,1,0,4.740525600734283,0.47172304936607506
rounds,23,23,0.12586950155167642,0.4269370293112092
peer,27,28,0.08940399404268717,0.3315243822039414
aligns,9,9,0.12542151507111043,0.2662069810777155
due,7,7,0.1253577775282082,0.2346903837309385
matching,4,4,0.12526229274463319,0.1773689295711134
actions,4,4,0.12526229274463319,0.1773689295711134
prior,3,3,0.12523049684216048,0.1536308217634021
collective,3,3,0.12523049684216048,0.1536308217634021
contributor,2,2,0.12519871709846875,0.12551132362029302
effect,2,2,0.12519871709846875,0.12551132362029302
well,2,2,0.12519871709846875,0.12551132362029302
slightly,1,1,0.12516695350121942,0.08894783277647687
done,1,1,0.12516695350121942,0.08894783277647687
indicate,1,1,0.12516695350121942,0.08894783277647687
experience,1,1,0.12516695350121942,0.08894783277647687
high-contribution,1,1,0.12516695350121942,0.08894783277647687
tends,1,1,0.12516695350121942,0.08894783277647687
keeping,1,1,0.12516695350121942,0.08894783277647687
dynamics,1,1,0.12516695350121942,0.08894783277647687
minimizing,1,1,0.12516695350121942,0.08894783277647687
much,1,1,0.12516695350121942,0.08894783277647687
small,1,1,0.12516695350121942,0.08894783277647687
ldf,1,1,0.12516695350121942,0.08894783277647687
exhausting,1,1,0.12516695350121942,0.08894783277647687
member,1,1,0.12516695350121942,0.08894783277647687
above,1,1,0.12516695350121942,0.08894783277647687
roughly,1,1,0.12516695350121942,0.08894783277647687
strategic,1,1,0.12516695350121942,0.08894783277647687
incentive,1,1,0.12516695350121942,0.08894783277647687
possible,1,1,0.12516695350121942,0.08894783277647687
maximizes,16,18,0.007453336812481837,0.02169881988795404
potential,6,7,-0.02882549053921224,-0.05185223247990825
followed,5,6,-0.056933142892326316,-0.09410884873937304
relatively,4,5,-0.09762073846606079,-0.1456900421969764
significantly,4,5,-0.09762073846606079,-0.1456900421969764
tendencies,4,5,-0.09762073846606079,-0.1456900421969764
observed,3,4,-0.16185896634720365,-0.2122382424789916
average,39,47,-0.06208141631712749,-0.2866454139940097
overall,2,3,-0.27884488344934155,-0.3061202772020086
free,2,3,-0.27884488344934155,-0.3061202772020086
consistent,32,39,-0.0732914034838803,-0.3073219049227678
free-riding,5,7,-0.21108456650683394,-0.3608129521021065
behavior,42,52,-0.08945365744335909,-0.43122878845105433
test,0,1,-4.490223441194962,-0.4468158327607026
benefit,0,1,-4.490223441194962,-0.4468158327607026
lead,0,1,-4.490223441194962,-0.4468158327607026
necessary,0,1,-4.490223441194962,-0.4468158327607026
previously,0,1,-4.490223441194962,-0.4468158327607026
highly,0,1,-4.490223441194962,-0.4468158327607026
accusations,0,1,-4.490223441194962,-0.4468158327607026
high-contributors,0,1,-4.490223441194962,-0.4468158327607026
option,0,1,-4.490223441194962,-0.4468158327607026
precedent,0,1,-4.490223441194962,-0.4468158327607026
exceeding,0,1,-4.490223441194962,-0.4468158327607026
open,0,1,-4.490223441194962,-0.4468158327607026
levels,0,1,-4.490223441194962,-0.4468158327607026
appears,0,1,-4.490223441194962,-0.4468158327607026
choice,0,1,-4.490223441194962,-0.4468158327607026
incentivize,0,1,-4.490223441194962,-0.4468158327607026
sets,0,1,-4.490223441194962,-0.4468158327607026
common,0,1,-4.490223441194962,-0.4468158327607026
except,0,1,-4.490223441194962,-0.4468158327607026
begin,0,1,-4.490223441194962,-0.4468158327607026
little,0,1,-4.490223441194962,-0.4468158327607026
yielded,0,1,-4.490223441194962,-0.4468158327607026
mindful,0,1,-4.490223441194962,-0.4468158327607026
involves,0,1,-4.490223441194962,-0.4468158327607026
financial,0,1,-4.490223441194962,-0.4468158327607026
exploiting,0,1,-4.490223441194962,-0.4468158327607026
keep,0,1,-4.490223441194962,-0.4468158327607026
many,0,1,-4.490223441194962,-0.4468158327607026
outweighs,0,1,-4.490223441194962,-0.4468158327607026
despite,0,1,-4.490223441194962,-0.4468158327607026
100k,0,1,-4.490223441194962,-0.4468158327607026
best,0,1,-4.490223441194962,-0.4468158327607026
immediately,0,1,-4.490223441194962,-0.4468158327607026
faces,0,1,-4.490223441194962,-0.4468158327607026
returns,0,1,-4.490223441194962,-0.4468158327607026
guidance,0,1,-4.490223441194962,-0.4468158327607026
evidence,0,1,-4.490223441194962,-0.4468158327607026
often,0,1,-4.490223441194962,-0.4468158327607026
seems,0,1,-4.490223441194962,-0.4468158327607026
decent,0,1,-4.490223441194962,-0.4468158327607026
stating,0,1,-4.490223441194962,-0.4468158327607026
deviating,0,1,-4.490223441194962,-0.4468158327607026
value,0,1,-4.490223441194962,-0.4468158327607026
lack,0,1,-4.490223441194962,-0.4468158327607026
wait,0,1,-4.490223441194962,-0.4468158327607026
match,0,1,-4.490223441194962,-0.4468158327607026
low-contributors,0,1,-4.490223441194962,-0.4468158327607026
averages,0,1,-4.490223441194962,-0.4468158327607026
range,0,1,-4.490223441194962,-0.4468158327607026
consistently,0,1,-4.490223441194962,-0.4468158327607026
reasonable,0,1,-4.490223441194962,-0.4468158327607026
tighter,0,1,-4.490223441194962,-0.4468158327607026
change,0,1,-4.490223441194962,-0.4468158327607026
payoffs,0,1,-4.490223441194962,-0.4468158327607026
last,0,1,-4.490223441194962,-0.4468158327607026
don,0,1,-4.490223441194962,-0.4468158327607026
burden,0,1,-4.490223441194962,-0.4468158327607026
minimum,0,1,-4.490223441194962,-0.4468158327607026
zero-contribution,0,1,-4.490223441194962,-0.4468158327607026
consideration,0,1,-4.490223441194962,-0.4468158327607026
strategies,0,1,-4.490223441194962,-0.4468158327607026
defectors,0,1,-4.490223441194962,-0.4468158327607026
flexibility,0,1,-4.490223441194962,-0.4468158327607026
decide,0,1,-4.490223441194962,-0.4468158327607026
avoids,0,1,-4.490223441194962,-0.4468158327607026
act,0,1,-4.490223441194962,-0.4468158327607026
lower,0,1,-4.490223441194962,-0.4468158327607026
tight,0,1,-4.490223441194962,-0.4468158327607026
takes,0,1,-4.490223441194962,-0.4468158327607026
protect,0,1,-4.490223441194962,-0.4468158327607026
action,1,2,-0.5632556248279865,-0.4618072870258863
context,1,2,-0.5632556248279865,-0.4618072870258863
others,1,2,-0.5632556248279865,-0.4618072870258863
indicating,1,2,-0.5632556248279865,-0.4618072870258863
still,1,2,-0.5632556248279865,-0.4618072870258863
among,1,2,-0.5632556248279865,-0.4618072870258863
assess,1,2,-0.5632556248279865,-0.4618072870258863
first,1,2,-0.5632556248279865,-0.4618072870258863
justify,1,2,-0.5632556248279865,-0.4618072870258863
pressure,1,2,-0.5632556248279865,-0.4618072870258863
balances,19,25,-0.15000554495075846,-0.49298101905416575
explore,0,2,-5.178646019524168,-0.5165811684998065
risk,0,2,-5.178646019524168,-0.5165811684998065
funds,0,2,-5.178646019524168,-0.5165811684998065
chose,0,2,-5.178646019524168,-0.5165811684998065
type,0,2,-5.178646019524168,-0.5165811684998065
personal,0,2,-5.178646019524168,-0.5165811684998065
successful,0,2,-5.178646019524168,-0.5165811684998065
options,0,2,-5.178646019524168,-0.5165811684998065
ride,0,2,-5.178646019524168,-0.5165811684998065
information,0,2,-5.178646019524168,-0.5165811684998065
depletes,0,2,-5.178646019524168,-0.5165811684998065
stable,0,2,-5.178646019524168,-0.5165811684998065
opportunities,0,2,-5.178646019524168,-0.5165811684998065
excessive,0,2,-5.178646019524168,-0.5165811684998065
apparent,0,2,-5.178646019524168,-0.5165811684998065
tendency,0,2,-5.178646019524168,-0.5165811684998065
aim,0,3,-5.582689620071978,-0.5573439092391307
provides,0,3,-5.582689620071978,-0.5573439092391307
suggests,0,3,-5.582689620071978,-0.5573439092391307
without,0,3,-5.582689620071978,-0.5573439092391307
committing,0,3,-5.582689620071978,-0.5573439092391307
around,0,3,-5.582689620071978,-0.5573439092391307
tend,0,3,-5.582689620071978,-0.5573439092391307
enough,0,3,-5.582689620071978,-0.5573439092391307
since,0,4,-5.869779083261342,-0.5862473817103746
minimal,0,4,-5.869779083261342,-0.5862473817103746
past,53,67,-0.11090268403786396,-0.6033425532472994
performance,0,5,-6.092662114472036,-0.6086590700792129
observe,0,5,-6.092662114472036,-0.6086590700792129
rational,0,5,-6.092662114472036,-0.6086590700792129
stick,0,5,-6.092662114472036,-0.6086590700792129
limited,0,7,-6.4290407857970955,-0.6424460065026141
belief,2,4,-0.5659343466387057,-0.6548442546307436
million,2,4,-0.5659343466387057,-0.6548442546307436
trend,2,4,-0.5659343466387057,-0.6548442546307436
against,0,9,-6.680515269274347,-0.6676811074218683
constraints,0,9,-6.680515269274347,-0.6676811074218683
vulnerability,0,10,-6.786003432823913,-0.6782616358276584
developing,0,13,-7.048853399439212,-0.7046145946526029
conserve,0,13,-7.048853399439212,-0.7046145946526029
need,3,6,-0.5669692452684494,-0.8029282100125767
future,5,9,-0.46255904998408504,-0.8299930082825435
observations,1,3,-0.9672992253757968,-0.8411854423527804
free-ride,1,3,-0.9672992253757968,-0.8411854423527804
resilience,0,82,-8.906593656629278,-0.8906050687527263
needs,0,113,-9.234785401013314,-0.9234376845461938
budget,24,36,-0.28230242683059004,-1.0714557917719933
short-term,1,4,-1.254388688565161,-1.1267125810421692
level,24,37,-0.3099340850304735,-1.1827388468343316
long-term,5,11,-0.6635052697473185,-1.2311915978997268
follow,16,27,-0.399981133088831,-1.2681255752525105
focusing,4,10,-0.7909620568179374,-1.338353591569781
resources,1,5,-1.477271719775855,-1.3543836057062892
moderately,1,5,-1.477271719775855,-1.3543836057062892
consistency,11,21,-0.5230993736258629,-1.4059834930798238
nothing,17,30,-0.445164883571044,-1.4667791915279969
given,48,73,-0.298549166607895,-1.6067352291834525
choices,3,10,-1.0780833159097742,-1.6400123538447542
maintain,45,70,-0.32120860649488314,-1.6812606056671326
country,4,12,-0.9735945541858388,-1.6880704601177616
history,14,28,-0.5705592687851908,-1.7436060325837068
members,7,18,-0.8208586230749724,-1.8439136423801405
allows,1,8,-1.947241979131844,-1.8441387764187591
contribution,312,404,-0.14646193320303347,-1.943311853762983
pattern,3,12,-1.260715813277674,-1.9558564897777009
balancing,9,24,-0.8582994447549979,-2.1968923301017313
choose,30,57,-0.5220973932160504,-2.314997378502038
moderate,126,187,-0.28062091475493744,-2.4348315091809534
minimally,2,24,-2.3603914924778184,-3.2145819609369113
cooperate,91,157,-0.4334414577490371,-3.2899955513673884
interests,6,30,-1.488519039178735,-3.3308323455130675
balance,50,105,-0.6284320157368448,-3.657700927936068
low,18,55,-0.9997657572781637,-3.682604015184939
recent,30,81,-0.8792532224274954,-4.114486777215244
sfi,2,53,-3.159370527514737,-4.396602477245299
incentives,1,125,-4.723252974402392,-4.72775032953884
long-run,2,94,-3.7422272637243488,-5.249698511171633
immediate,2,109,-3.8939257120846467,-5.470389487576733
