corpus,term,count,freq
SFI_shared_kinds,institution,391,0.035291993862261936
SFI_shared_kinds,peers,383,0.03456990703132052
SFI_shared_kinds,sfi,362,0.03267442910009929
SFI_shared_kinds,contribute,329,0.029695820922465928
SFI_shared_kinds,low,249,0.02247495261305172
SFI_shared_kinds,strategy,231,0.020850257243433524
SFI_shared_kinds,moderate,191,0.01723982308872642
SFI_shared_kinds,amount,185,0.016698257965520352
SFI_shared_kinds,follow,177,0.015976171134578932
SFI_shared_kinds,cooperate,172,0.015524866865240546
SFI_shared_kinds,mostly,171,0.015434606011372868
SFI_shared_kinds,incentives,125,0.011282606733459698
SFI_shared_kinds,needs,113,0.010199476487047568
SFI_shared_kinds,immediate,109,0.009838433071576858
SFI_shared_kinds,balance,105,0.009477389656106146
SFI_shared_kinds,mcpr,105,0.009477389656106146
SFI_shared_kinds,long-run,94,0.008484520263561694
SFI_shared_kinds,highly,86,0.007762433432620273
SFI_shared_kinds,previous,86,0.007762433432620273
SFI_shared_kinds,resilience,82,0.007401390017149562
SFI_shared_kinds,recent,81,0.007311129163281885
SFI_shared_kinds,given,73,0.006589042332340464
SFI_shared_kinds,maintain,70,0.006318259770737431
SFI_shared_kinds,payoff,67,0.006047477209134398
SFI_shared_kinds,past,67,0.006047477209134398
SFI_shared_kinds,considering,59,0.005325390378192978
SFI_shared_kinds,choose,57,0.005144868670457623
SFI_shared_kinds,behavior,53,0.004783825254986912
SFI_shared_kinds,except,51,0.004603303547251557
SFI_shared_kinds,average,49,0.004422781839516202
SFI_shared_kinds,chosen,46,0.004151999277913169
SFI_shared_kinds,group,44,0.003971477570177814
SFI_shared_kinds,significantly,43,0.0038812167163101365
SFI_shared_kinds,reward,42,0.0037909558624424585
SFI_shared_kinds,consistent,39,0.003520173300839426
SFI_shared_kinds,level,37,0.003339651593104071
SFI_shared_kinds,budget,36,0.003249390739236393
SFI_shared_kinds,maximize,36,0.003249390739236393
SFI_shared_kinds,nothing,34,0.003068869031501038
SFI_shared_kinds,peer,32,0.002888347323765683
SFI_shared_kinds,cumulative,31,0.002798086469898005
SFI_shared_kinds,high-contributors,30,0.0027078256160303275
SFI_shared_kinds,interests,30,0.0027078256160303275
SFI_shared_kinds,history,28,0.0025273039082949725
SFI_shared_kinds,balances,25,0.0022565213466919395
SFI_shared_kinds,balancing,24,0.002166260492824262
SFI_shared_kinds,minimally,24,0.002166260492824262
SFI_shared_kinds,rounds,23,0.0020759996389565845
SFI_shared_kinds,historical,23,0.0020759996389565845
SFI_shared_kinds,others,22,0.001985738785088907
SFI_shared_kinds,consistency,21,0.0018954779312212293
SFI_shared_kinds,use,21,0.0018954779312212293
SFI_shared_kinds,defectors,19,0.0017149562234858742
SFI_shared_kinds,significant,18,0.0016246953696181965
SFI_shared_kinds,deviate,18,0.0016246953696181965
SFI_shared_kinds,observed,18,0.0016246953696181965
SFI_shared_kinds,members,18,0.0016246953696181965
SFI_shared_kinds,maximizes,18,0.0016246953696181965
SFI_shared_kinds,payoffs,17,0.001534434515750519
SFI_shared_kinds,internal,17,0.001534434515750519
SFI_shared_kinds,following,16,0.0014441736618828415
SFI_shared_kinds,data,16,0.0014441736618828415
SFI_shared_kinds,maximum,15,0.0013539128080151638
SFI_shared_kinds,little,14,0.0012636519541474862
SFI_shared_kinds,conserve,13,0.0011733911002798087
SFI_shared_kinds,low-contributors,13,0.0011733911002798087
SFI_shared_kinds,defect,13,0.0011733911002798087
SFI_shared_kinds,free-ride,13,0.0011733911002798087
SFI_shared_kinds,found,13,0.0011733911002798087
SFI_shared_kinds,beliefs,13,0.0011733911002798087
SFI_shared_kinds,moderately,12,0.001083130246412131
SFI_shared_kinds,country,12,0.001083130246412131
SFI_shared_kinds,pattern,12,0.001083130246412131
SFI_shared_kinds,penalized,12,0.001083130246412131
SFI_shared_kinds,marginal,11,0.0009928693925444535
SFI_shared_kinds,return,11,0.0009928693925444535
SFI_shared_kinds,long-term,11,0.0009928693925444535
SFI_shared_kinds,wealth,10,0.0009026085386767759
SFI_shared_kinds,vulnerability,10,0.0009026085386767759
SFI_shared_kinds,focusing,10,0.0009026085386767759
SFI_shared_kinds,per,10,0.0009026085386767759
SFI_shared_kinds,choices,10,0.0009026085386767759
SFI_shared_kinds,amounts,10,0.0009026085386767759
SFI_shared_kinds,future,9,0.0008123476848090983
SFI_shared_kinds,between,9,0.0008123476848090983
SFI_shared_kinds,common,9,0.0008123476848090983
SFI_shared_kinds,typical,9,0.0008123476848090983
SFI_shared_kinds,current,9,0.0008123476848090983
SFI_shared_kinds,against,9,0.0008123476848090983
