source_file,run_label,scenario,condition,seed,num_agents,num_rounds,round_number,si_population,sfi_population,si_share,sfi_share,si_total_contribution,sfi_total_contribution,si_avg_contribution,sfi_avg_contribution,shock_occurred,shock_severity,gross_damage_total,net_damage_total,ldf_pool_start,ldf_contributions_total,ldf_payouts_total,ldf_pool_end
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,15,12,14,0.46153846153846156,0.5384615384615384,21027536.0,16920000.0,1752294.6666666667,1208571.4285714286,False,0.0,0.0,0.0,347331698.0,37947536.0,0.0,385279234.0
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,16,12,14,0.46153846153846156,0.5384615384615384,19687720.0,20050000.0,1640643.3333333333,1432142.857142857,False,0.0,0.0,0.0,385279234.0,39737720.0,0.0,425016954.0
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,17,12,14,0.46153846153846156,0.5384615384615384,38687720.0,33095000.0,3223976.6666666665,2363928.5714285714,False,0.0,0.0,0.0,425016954.0,71782720.0,0.0,496799674.0
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,18,12,14,0.46153846153846156,0.5384615384615384,56327256.0,34945000.0,4693938.0,2496071.4285714286,False,0.0,0.0,0.0,496799674.0,91272256.0,0.0,588071930.0
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,19,12,14,0.46153846153846156,0.5384615384615384,96566880.0,35080000.0,8047240.0,2505714.285714286,False,0.0,0.0,0.0,588071930.0,131646880.0,0.0,719718810.0
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,20,12,14,0.46153846153846156,0.5384615384615384,74887360.0,53180000.0,6240613.333333333,3798571.4285714286,False,0.0,0.0,0.0,719718810.0,128067360.0,0.0,847786170.0
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,21,12,14,0.46153846153846156,0.5384615384615384,172136191.0,81764396.0,14344682.583333334,5840314.0,False,0.0,0.0,0.0,847786170.0,253900587.0,0.0,1101686757.0
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,22,12,14,0.46153846153846156,0.5384615384615384,124742157.0,76420000.0,10395179.75,5458571.428571428,False,0.0,0.0,0.0,1101686757.0,201162157.0,0.0,1302848914.0
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,23,12,14,0.46153846153846156,0.5384615384615384,90120694.0,55620000.0,7510057.833333333,3972857.1428571427,False,0.0,0.0,0.0,1302848914.0,145740694.0,0.0,1448589608.0
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,24,12,14,0.46153846153846156,0.5384615384615384,125120333.0,55400000.0,10426694.416666666,3957142.8571428573,False,0.0,0.0,0.0,1448589608.0,180520333.0,0.0,1629109941.0
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,25,12,14,0.46153846153846156,0.5384615384615384,114101285.0,68900000.0,9508440.416666666,4921428.571428572,False,0.0,0.0,0.0,1629109941.0,183001285.0,0.0,1812111226.0
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,26,12,14,0.46153846153846156,0.5384615384615384,96149264.0,93100000.0,8012438.666666667,6650000.0,False,0.0,0.0,0.0,1812111226.0,189249264.0,0.0,2001360490.0
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,27,12,14,0.46153846153846156,0.5384615384615384,73620333.0,81400000.0,6135027.75,5814285.714285715,False,0.0,0.0,0.0,2001360490.0,155020333.0,0.0,2156380823.0
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,28,12,14,0.46153846153846156,0.5384615384615384,94787000.0,68600000.0,7898916.666666667,4900000.0,False,0.0,0.0,0.0,2156380823.0,163387000.0,0.0,2319767823.0
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,29,12,14,0.46153846153846156,0.5384615384615384,105515571.0,103900000.0,8792964.25,7421428.571428572,False,0.0,0.0,0.0,2319767823.0,209415571.0,0.0,2529183394.0
simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022.json,simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260611_170022,ldf,Full,1,26,30,30,12,14,0.46153846153846156,0.5384615384615384,159787000.0,113900000.0,13315583.333333334,8135714.285714285,False,0.0,0.0,0.0,2529183394.0,273687000.0,0.0,2802870394.0
